REG_DATE,P_TYPE,CTRY_1,CTRY_2,P_PURPOSE,CATEGORY_1,CATEGORY_2,P_NAME,P_IMPORT_TYPE,P_PRICE
2017-01-30,수산물,페루,페루,자사제품제조용,연체류 해물모듬,오징어,오징어,"냉동,지느러미,자숙",1.65
2017-01-30,수산물,대한민국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.58
2017-01-30,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.13
2017-01-30,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.73
2017-01-30,수산물,페루,페루,자사제품제조용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",6
2017-01-30,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.11
2017-01-30,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.57
2017-01-30,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",6.09
2017-01-30,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.28
2017-01-30,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.5
2017-02-06,수산물,페루,페루,자사제품제조용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.6
2017-02-06,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.16
2017-02-06,수산물,페루,페루,자사제품제조용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",4.74
2017-02-06,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",8.9
2017-02-06,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.2
2017-02-06,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.26
2017-02-06,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.3
2017-02-06,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.54
2017-02-13,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.25
2017-02-13,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",7.41
2017-02-13,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.11
2017-02-13,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.52
2017-02-13,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.57
2017-02-13,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.32
2017-02-20,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",3.3
2017-02-20,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,냉동,2.85
2017-02-20,수산물,대만,대만,판매용,연체류 해물모듬,오징어,오징어,냉동,2.85
2017-02-20,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.12
2017-02-20,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",7.52
2017-02-20,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.12
2017-02-20,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.21
2017-02-20,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.2
2017-02-20,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.45
2017-02-27,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",0.95
2017-02-27,수산물,대한민국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.44
2017-02-27,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.27
2017-02-27,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.39
2017-02-27,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.32
2017-02-27,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,냉동,2.08
2017-02-27,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.1
2017-02-27,수산물,페루,페루,자사제품제조용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",6.11
2017-02-27,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.14
2017-02-27,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",5.33
2017-03-06,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.58
2017-03-06,수산물,러시아,러시아,판매용,연체류 해물모듬,오징어,오징어,냉동,2.3
2017-03-06,수산물,페루,페루,자사제품제조용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",4.62
2017-03-06,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.36
2017-03-06,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.2
2017-03-06,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.44
2017-03-06,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.26
2017-03-06,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,냉동,2.72
2017-03-06,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.17
2017-03-06,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",7.67
2017-03-13,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.22
2017-03-13,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.5
2017-03-13,수산물,페루,페루,자사제품제조용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",5
2017-03-13,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,냉동,2.93
2017-03-13,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.2
2017-03-13,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.44
2017-03-13,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.24
2017-03-13,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",5.27
2017-03-13,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.14
2017-03-20,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,냉동,2.81
2017-03-20,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.85
2017-03-20,수산물,중국,중국,자사제품제조용,연체류 해물모듬,오징어,오징어,"냉동,동체",2.64
2017-03-20,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미,자숙",1.45
2017-03-20,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.19
2017-03-20,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.31
2017-03-20,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.14
2017-03-20,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.52
2017-03-20,수산물,페루,페루,자사제품제조용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",4.5
2017-03-20,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.26
2017-03-20,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.58
2017-03-20,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",6.35
2017-03-27,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.11
2017-03-27,수산물,페루,페루,자사제품제조용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",9.1
2017-03-27,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.57
2017-03-27,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",4.3
2017-03-27,수산물,중국,중국,외화획득용 원료,연체류 해물모듬,오징어,오징어,"냉동,동체",1.2
2017-03-27,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",8.92
2017-03-27,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.17
2017-03-27,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,냉동,3.01
2017-03-27,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.15
2017-03-27,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.64
2017-03-27,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.19
2017-04-03,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,냉동,2.32
2017-04-03,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.19
2017-04-03,수산물,대한민국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.87
2017-04-03,수산물,뉴질랜드,뉴질랜드,판매용,연체류 해물모듬,오징어,오징어,냉동,3.02
2017-04-03,수산물,페루,페루,자사제품제조용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",3.67
2017-04-03,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.37
2017-04-03,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.08
2017-04-03,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.54
2017-04-03,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",6.81
2017-04-03,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.13
2017-04-03,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.61
2017-04-03,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.32
2017-04-10,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.13
2017-04-10,수산물,뉴질랜드,뉴질랜드,판매용,연체류 해물모듬,오징어,오징어,냉동,3.02
2017-04-10,수산물,페루,페루,자사제품제조용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",7.09
2017-04-10,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.5
2017-04-10,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,냉동,2.72
2017-04-10,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.37
2017-04-10,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.54
2017-04-10,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.24
2017-04-10,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.08
2017-04-10,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",6.23
2017-04-10,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.26
2017-04-17,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,냉동,2.98
2017-04-17,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.12
2017-04-17,수산물,대한민국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.44
2017-04-17,수산물,아르헨티나,아르헨티나,판매용,연체류 해물모듬,오징어,오징어,냉동,2.62
2017-04-17,수산물,뉴질랜드,뉴질랜드,판매용,연체류 해물모듬,오징어,오징어,냉동,2.95
2017-04-17,수산물,페루,페루,자사제품제조용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.1
2017-04-17,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",7.41
2017-04-17,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.24
2017-04-17,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.34
2017-04-17,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.47
2017-04-17,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.29
2017-04-24,수산물,아르헨티나,아르헨티나,외화획득용 원료,연체류 해물모듬,오징어,오징어,냉동,2.3
2017-04-24,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,냉동,3
2017-04-24,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,슬라이스(S),포장횟감",12.86
2017-04-24,수산물,중국,중국,자사제품제조용,연체류 해물모듬,오징어,오징어,"냉동,다리,자숙",2.8
2017-04-24,수산물,대만,대만,판매용,연체류 해물모듬,오징어,오징어,냉동,2.99
2017-04-24,수산물,페루,페루,자사제품제조용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",5.08
2017-04-24,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",6.98
2017-04-24,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.08
2017-04-24,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.52
2017-04-24,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.07
2017-04-24,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.57
2017-04-24,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.24
2017-05-01,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.21
2017-05-01,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미,자숙",1.9
2017-05-01,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.16
2017-05-01,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",5.13
2017-05-01,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.18
2017-05-01,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.59
2017-05-01,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.28
2017-05-08,수산물,중국,중국,외화획득용 원료,연체류 해물모듬,오징어,오징어,"냉동,동체",1.2
2017-05-08,수산물,페루,페루,자사제품제조용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.18
2017-05-08,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,냉동,2.99
2017-05-08,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",4.45
2017-05-08,수산물,페루,페루,자사제품제조용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",7.37
2017-05-08,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.15
2017-05-08,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.37
2017-05-08,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.4
2017-05-08,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.28
2017-05-15,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",0.79
2017-05-15,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",2.68
2017-05-15,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.06
2017-05-15,수산물,대한민국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",2.12
2017-05-15,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",8.85
2017-05-15,수산물,중국,중국,외화획득용 원료,연체류 해물모듬,오징어,오징어,"냉동,동체",1.2
2017-05-15,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.49
2017-05-15,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.48
2017-05-15,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.3
2017-05-22,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.34
2017-05-22,수산물,페루,페루,자사제품제조용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",3.65
2017-05-22,수산물,아르헨티나,아르헨티나,판매용,연체류 해물모듬,오징어,오징어,냉동,1.77
2017-05-22,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",3.55
2017-05-22,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,냉동,2.82
2017-05-22,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.1
2017-05-22,수산물,대만,대만,판매용,연체류 해물모듬,오징어,오징어,냉동,2.27
2017-05-22,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.57
2017-05-22,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.51
2017-05-22,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.25
2017-05-29,수산물,대한민국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.62
2017-05-29,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미,자숙",2.3
2017-05-29,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",7.47
2017-05-29,수산물,페루,페루,자사제품제조용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.36
2017-05-29,수산물,페루,페루,자사제품제조용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",4.25
2017-05-29,수산물,대만,대만,판매용,연체류 해물모듬,오징어,오징어,냉동,3.07
2017-05-29,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,냉동,3.79
2017-05-29,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.15
2017-05-29,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.45
2017-05-29,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.49
2017-05-29,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.21
2017-06-05,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미,자숙",1.68
2017-06-05,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.12
2017-06-05,수산물,아르헨티나,아르헨티나,판매용,연체류 해물모듬,오징어,오징어,냉동,3.18
2017-06-05,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,냉동,3.01
2017-06-05,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",7.43
2017-06-05,수산물,대만,대만,판매용,연체류 해물모듬,오징어,오징어,냉동,3.01
2017-06-05,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.3
2017-06-05,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.54
2017-06-05,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.26
2017-06-05,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.53
2017-06-12,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.36
2017-06-12,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.28
2017-06-12,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1
2017-06-12,수산물,페루,페루,자사제품제조용,연체류 해물모듬,오징어,오징어,"냉동,지느러미,자숙",2.6
2017-06-12,수산물,뉴질랜드,뉴질랜드,판매용,연체류 해물모듬,오징어,오징어,냉동,2.84
2017-06-12,수산물,페루,페루,자사제품제조용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.23
2017-06-12,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,냉동,2.89
2017-06-12,수산물,페루,페루,자사제품제조용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",5.91
2017-06-12,수산물,대만,대만,판매용,연체류 해물모듬,오징어,오징어,냉동,3.28
2017-06-12,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.61
2017-06-12,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.27
2017-06-12,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.59
2017-06-19,수산물,칠레,칠레,자사제품제조용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.92
2017-06-19,수산물,칠레,칠레,자사제품제조용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.92
2017-06-19,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,냉동,3.5
2017-06-19,수산물,대만,중국,판매용,연체류 해물모듬,오징어,오징어,냉동,3.03
2017-06-19,수산물,뉴질랜드,뉴질랜드,판매용,연체류 해물모듬,오징어,오징어,냉동,2.74
2017-06-19,수산물,페루,페루,자사제품제조용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",4.95
2017-06-19,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",5.29
2017-06-19,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.14
2017-06-19,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.1
2017-06-19,수산물,칠레,칠레,외화획득용 원료,연체류 해물모듬,오징어,오징어,냉동,2.34
2017-06-19,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.56
2017-06-19,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.28
2017-06-19,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.57
2017-06-26,수산물,뉴질랜드,뉴질랜드,판매용,연체류 해물모듬,오징어,오징어,냉동,3.13
2017-06-26,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.54
2017-06-26,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,냉동,3.31
2017-06-26,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",3.35
2017-06-26,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",7.27
2017-06-26,수산물,대만,대만,판매용,연체류 해물모듬,오징어,오징어,냉동,3.08
2017-06-26,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.46
2017-06-26,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.31
2017-06-26,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.53
2017-07-03,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.66
2017-07-03,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",5.01
2017-07-03,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미,자숙",1.9
2017-07-03,수산물,페루,페루,자사제품제조용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.35
2017-07-03,수산물,뉴질랜드,뉴질랜드,판매용,연체류 해물모듬,오징어,오징어,냉동,2.92
2017-07-03,수산물,페루,페루,자사제품제조용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",3.65
2017-07-03,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",7.13
2017-07-03,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.15
2017-07-03,수산물,대만,대만,판매용,연체류 해물모듬,오징어,오징어,냉동,4.6
2017-07-03,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.31
2017-07-03,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,냉동,2.99
2017-07-03,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.4
2017-07-03,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.5
2017-07-03,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.3
2017-07-10,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",3.56
2017-07-10,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.28
2017-07-10,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.19
2017-07-10,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",4.86
2017-07-10,수산물,대만,대만,판매용,연체류 해물모듬,오징어,오징어,냉동,4.62
2017-07-10,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,냉동,3.51
2017-07-10,수산물,페루,페루,자사제품제조용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",6.11
2017-07-10,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.29
2017-07-10,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.45
2017-07-10,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.49
2017-07-10,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.28
2017-07-17,수산물,페루,페루,자사제품제조용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.35
2017-07-17,수산물,대만,대만,판매용,연체류 해물모듬,오징어,오징어,냉동,5.27
2017-07-17,수산물,페루,페루,자사제품제조용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",5.44
2017-07-17,수산물,뉴질랜드,뉴질랜드,판매용,연체류 해물모듬,오징어,오징어,냉동,3.76
2017-07-17,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,냉동,3.16
2017-07-17,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.3
2017-07-17,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",8.3
2017-07-17,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.13
2017-07-17,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.63
2017-07-17,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.3
2017-07-17,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.6
2017-07-24,수산물,아르헨티나,아르헨티나,판매용,연체류 해물모듬,오징어,오징어,냉동,3.31
2017-07-24,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.49
2017-07-24,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",2.07
2017-07-24,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,냉동,2.21
