REG_DATE,P_TYPE,CTRY_1,CTRY_2,P_PURPOSE,CATEGORY_1,CATEGORY_2,P_NAME,P_IMPORT_TYPE,P_PRICE
2017-02-20,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F),횟감",15.07
2017-02-20,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,포장횟감,필렛(F)",28.13
2017-02-20,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,9.99
2017-02-20,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F)",15.26
2017-02-20,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,"냉장,필렛(F)",16.03
2017-02-20,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,9.95
2017-02-27,수산물,캐나다,캐나다,판매용,어류,연어,연어,냉장,11.44
2017-02-27,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,포장횟감,필렛(F)",28.12
2017-02-27,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F),횟감",14.66
2017-02-27,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,9.64
2017-02-27,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F)",14.66
2017-02-27,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,"냉장,필렛(F)",16.01
2017-02-27,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,9.61
2017-03-06,수산물,영국,영국,판매용,어류,연어,연어,냉장,9.38
2017-03-06,수산물,캐나다,캐나다,판매용,어류,연어,연어,냉장,11.6
2017-03-06,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F),횟감",14
2017-03-06,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,포장횟감,필렛(F)",28.18
2017-03-06,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,9.27
2017-03-06,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F)",14.7
2017-03-06,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,"냉장,필렛(F)",16
2017-03-06,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,9.03
2017-03-13,수산물,캐나다,캐나다,판매용,어류,연어,연어,냉장,11
2017-03-13,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,9.12
2017-03-13,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,포장횟감,필렛(F)",28.44
2017-03-13,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F),횟감",14.34
2017-03-13,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F)",14.79
2017-03-13,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,"냉장,필렛(F)",15.71
2017-03-13,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,9.12
2017-03-20,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F),횟감",14.68
2017-03-20,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,9.53
2017-03-20,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,포장횟감,필렛(F)",25.92
2017-03-20,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F)",14.73
2017-03-20,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,"냉장,필렛(F)",15.86
2017-03-20,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,9.43
2017-03-27,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,9.55
2017-03-27,수산물,영국,영국,판매용,어류,연어,연어,냉장,9.94
2017-03-27,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F),횟감",14.8
2017-03-27,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,포장횟감,필렛(F)",28.22
2017-03-27,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F)",14.05
2017-03-27,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,"냉장,필렛(F)",16.34
2017-03-27,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,9.45
2017-04-03,수산물,영국,영국,판매용,어류,연어,연어,"냉장,포장횟감,필렛(F)",15.02
2017-04-03,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,9.44
2017-04-03,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,포장횟감,필렛(F)",28.25
2017-04-03,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F),횟감",14.68
2017-04-03,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F)",13.74
2017-04-03,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,"냉장,필렛(F)",16.01
2017-04-03,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,9.43
2017-04-10,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,포장횟감,필렛(F)",28.31
2017-04-10,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F),횟감",14.66
2017-04-10,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,9.58
2017-04-10,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F)",13.8
2017-04-10,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,"냉장,필렛(F)",15.99
2017-04-10,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,9.53
2017-04-17,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,포장횟감,필렛(F)",24.34
2017-04-17,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F),횟감",14.83
2017-04-17,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F)",13.88
2017-04-17,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,"냉장,필렛(F)",14.57
2017-04-17,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,9.67
2017-04-24,수산물,영국,영국,판매용,어류,연어,연어,냉장,9.85
2017-04-24,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,포장횟감,필렛(F)",28.14
2017-04-24,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F),횟감",14.8
2017-04-24,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F)",13.92
2017-04-24,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,"냉장,필렛(F)",16.2
2017-04-24,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,9.64
2017-05-01,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,포장횟감,필렛(F)",28.59
2017-05-01,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F),횟감",15.19
2017-05-01,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,9.19
2017-05-01,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F)",13.35
2017-05-01,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,"냉장,필렛(F)",24.61
2017-05-01,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,9.49
2017-05-08,수산물,영국,영국,판매용,어류,연어,연어,냉장,10.22
2017-05-08,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,9.95
2017-05-08,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F),횟감",15.89
2017-05-08,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,포장횟감,필렛(F)",28.43
2017-05-08,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F)",13.49
2017-05-08,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,"냉장,필렛(F)",34.52
2017-05-08,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,10.32
2017-05-15,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,10.72
2017-05-15,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,포장횟감,필렛(F)",28.37
2017-05-15,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F),횟감",16.59
2017-05-15,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F)",10.14
2017-05-15,수산물,영국,영국,판매용,어류,연어,연어,냉장,10.62
2017-05-15,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,"냉장,필렛(F)",62.46
2017-05-15,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,10.96
2017-05-22,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,11.02
2017-05-22,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,포장횟감,필렛(F)",28.02
2017-05-22,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F),횟감",17.28
2017-05-22,수산물,영국,영국,판매용,어류,연어,연어,냉장,10.5
2017-05-22,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F)",11.53
2017-05-22,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,"냉장,필렛(F)",49.78
2017-05-22,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,11.47
2017-05-29,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉동,8.92
2017-05-29,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F),횟감",17.44
2017-05-29,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,10.58
2017-05-29,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,포장횟감,필렛(F)",28.26
2017-05-29,수산물,영국,영국,판매용,어류,연어,연어,냉장,11.28
2017-05-29,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F)",13.58
2017-05-29,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,"냉장,필렛(F)",40.52
2017-05-29,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,11.07
2017-06-05,수산물,영국,영국,판매용,어류,연어,연어,냉장,10.3
2017-06-05,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F)",13.7
2017-06-05,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F),횟감",16.73
2017-06-05,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,포장횟감,필렛(F)",29.07
2017-06-05,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,10.41
2017-06-05,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,"냉장,필렛(F)",51.39
2017-06-05,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,10.48
2017-06-12,수산물,영국,영국,판매용,어류,연어,연어,냉장,10.72
2017-06-12,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F)",13.7
2017-06-12,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,10.47
2017-06-12,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,포장횟감,필렛(F)",29.57
2017-06-12,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F),횟감",16.68
2017-06-12,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,"냉장,필렛(F)",43.79
2017-06-12,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,10.73
2017-06-19,수산물,영국,영국,판매용,어류,연어,연어,냉장,13.18
2017-06-19,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,10.46
2017-06-19,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,포장횟감,필렛(F)",29.2
2017-06-19,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F),횟감",16.54
2017-06-19,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F)",13.67
2017-06-19,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,"냉장,필렛(F)",48.55
2017-06-19,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,10.61
2017-06-26,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,포장횟감,필렛(F)",29.06
2017-06-26,수산물,영국,영국,판매용,어류,연어,연어,냉장,10.09
2017-06-26,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F),횟감",16.6
2017-06-26,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F)",13.63
2017-06-26,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,"냉장,필렛(F)",43.48
2017-06-26,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,12.07
2017-07-03,수산물,영국,영국,판매용,어류,연어,연어,냉장,8.55
2017-07-03,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,10.47
2017-07-03,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F),횟감",16.52
2017-07-03,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,포장횟감,필렛(F)",32.81
2017-07-03,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F)",13.61
2017-07-03,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,"냉장,필렛(F)",50.17
2017-07-03,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,11.04
2017-07-10,수산물,캐나다,캐나다,판매용,어류,연어,연어,냉장,10.05
2017-07-10,수산물,영국,영국,판매용,어류,연어,연어,냉장,8.97
2017-07-10,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F),횟감",16.33
2017-07-10,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,포장횟감,필렛(F)",29.55
2017-07-10,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,10.52
2017-07-10,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F)",13.58
2017-07-10,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,"냉장,필렛(F)",52.26
2017-07-10,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,10.61
2017-07-17,수산물,캐나다,캐나다,판매용,어류,연어,연어,냉장,10.2
2017-07-17,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,10.9
2017-07-17,수산물,영국,영국,판매용,어류,연어,연어,냉장,10.26
2017-07-17,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F),횟감",16.24
2017-07-17,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,포장횟감,필렛(F)",29.34
2017-07-17,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F)",13.94
2017-07-17,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,"냉장,필렛(F)",47.19
2017-07-17,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,10.76
2017-07-24,수산물,캐나다,캐나다,판매용,어류,연어,연어,냉장,10.29
2017-07-24,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,11.17
2017-07-24,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,포장횟감,필렛(F)",29.7
2017-07-24,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F),횟감",16.26
2017-07-24,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F)",12.6
2017-07-24,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,"냉장,필렛(F)",30.15
2017-07-24,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,10.99
2017-07-31,수산물,캐나다,캐나다,판매용,어류,연어,연어,냉장,10.46
2017-07-31,수산물,영국,영국,판매용,어류,연어,연어,냉장,9.23
2017-07-31,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,포장횟감,필렛(F)",29.36
2017-07-31,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F),횟감",15.91
2017-07-31,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,10.85
2017-07-31,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F)",12.73
2017-07-31,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,"냉장,필렛(F)",15.81
2017-07-31,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,11.1
2017-08-07,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,포장횟감,필렛(F)",29.8
2017-08-07,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F),횟감",15.5
2017-08-07,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,10.62
2017-08-07,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F)",12.48
2017-08-07,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,"냉장,필렛(F)",16.11
2017-08-07,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,11
2017-08-14,수산물,캐나다,캐나다,판매용,어류,연어,연어,냉장,10.4
2017-08-14,수산물,영국,영국,판매용,어류,연어,연어,냉장,9.71
2017-08-14,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,포장횟감,필렛(F)",30.14
2017-08-14,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F),횟감",15.16
2017-08-14,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,10.39
2017-08-14,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F)",13.37
2017-08-14,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,"냉장,필렛(F)",15.81
2017-08-14,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,10.66
2017-08-21,수산물,영국,영국,판매용,어류,연어,연어,냉장,9.61
2017-08-21,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,포장횟감,필렛(F)",29.48
2017-08-21,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,9.86
2017-08-21,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F),횟감",14.7
2017-08-21,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F)",13.4
2017-08-21,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,"냉장,필렛(F)",15.52
2017-08-21,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,10.34
2017-08-28,수산물,영국,영국,판매용,어류,연어,연어,냉장,9.33
2017-08-28,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,10.46
2017-08-28,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F),횟감",14.7
2017-08-28,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,포장횟감,필렛(F)",30.33
2017-08-28,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F)",13.6
2017-08-28,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,"냉장,필렛(F)",16.7
2017-08-28,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,10.49
2017-09-04,수산물,영국,영국,판매용,어류,연어,연어,냉장,9.02
2017-09-04,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,11.27
2017-09-04,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,포장횟감,필렛(F)",29.05
2017-09-04,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F),횟감",14.74
2017-09-04,수산물,미국,미국,판매용,어류,연어,연어,냉동,6.4
2017-09-04,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F)",13.28
2017-09-04,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,"냉장,필렛(F)",15.34
2017-09-04,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,10.72
2017-09-11,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,11.36
2017-09-11,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,포장횟감,필렛(F)",30.17
2017-09-11,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F),횟감",13.5
2017-09-11,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F)",13.51
2017-09-11,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,"냉장,필렛(F)",15.94
2017-09-11,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,10.72
2017-09-18,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F),횟감",14.5
2017-09-18,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,포장횟감,필렛(F)",29.73
2017-09-18,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,10.01
2017-09-18,수산물,영국,영국,판매용,어류,연어,연어,냉장,9.95
2017-09-18,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F)",13.18
2017-09-18,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,"냉장,필렛(F)",16.16
2017-09-18,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,10.29
2017-09-25,수산물,영국,영국,판매용,어류,연어,연어,냉장,10.77
2017-09-25,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,포장횟감,필렛(F)",30.56
2017-09-25,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F),횟감",14.77
2017-09-25,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,10.2
2017-09-25,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F)",13.07
2017-09-25,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,"냉장,필렛(F)",15.52
2017-09-25,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,10.48
2017-10-02,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F)",14.56
2017-10-02,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,"냉장,필렛(F)",15.44
2017-10-02,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,10.47
2017-10-09,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F),횟감",14.58
2017-10-09,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,9.64
2017-10-09,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,포장횟감,필렛(F)",29.29
2017-10-09,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F)",14.32
2017-10-09,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,"냉장,필렛(F)",15.84
2017-10-09,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,9.7
2017-10-16,수산물,러시아,러시아,외화획득용 원료,어류,연어,연어,냉동,4.63
2017-10-16,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,포장횟감,필렛(F)",30.69
2017-10-16,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,9.39
2017-10-16,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F),횟감",14.69
2017-10-16,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F)",14.05
2017-10-16,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,"냉장,필렛(F)",15.32
2017-10-16,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,9.61
2017-10-23,수산물,러시아,러시아,판매용,어류,연어,연어,"냉동,곤이",3.2
2017-10-23,수산물,영국,영국,판매용,어류,연어,연어,냉장,9.1
2017-10-23,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,포장횟감,필렛(F)",28.54
2017-10-23,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F),횟감",14.68
2017-10-23,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,9.69
2017-10-23,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F)",14.22
2017-10-23,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,"냉장,필렛(F)",15.61
2017-10-23,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,9.72
2017-10-30,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,포장횟감,필렛(F)",28.24
2017-10-30,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F),횟감",14.28
2017-10-30,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,8.93
2017-10-30,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F)",14.03
2017-10-30,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,"냉장,필렛(F)",15
2017-10-30,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,8.97
2017-11-06,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F),횟감",13.11
2017-11-06,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,8.3
2017-11-06,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,포장횟감,필렛(F)",29.22
2017-11-06,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F)",13.83
2017-11-06,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,"냉장,필렛(F)",14.94
2017-11-06,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,8.15
2017-11-13,수산물,영국,영국,판매용,어류,연어,연어,냉장,8.56
2017-11-13,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F),횟감",13.66
2017-11-13,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,포장횟감,필렛(F)",29.61
2017-11-13,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,8.18
2017-11-13,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F)",11.48
2017-11-13,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,"냉장,필렛(F)",14.46
2017-11-13,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,8.42
2017-11-20,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,포장횟감,필렛(F)",29.64
2017-11-20,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F),횟감",12.51
2017-11-20,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F)",11.24
2017-11-20,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,8.6
2017-11-20,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,"냉장,필렛(F)",15.36
2017-11-20,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,8.34
2017-11-27,수산물,영국,영국,판매용,어류,연어,연어,냉장,8.41
2017-11-27,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,포장횟감,필렛(F)",29.35
2017-11-27,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F),횟감",11.12
2017-11-27,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F)",13.82
2017-11-27,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,7.57
