REG_DATE,P_TYPE,CTRY_1,CTRY_2,P_PURPOSE,CATEGORY_1,CATEGORY_2,P_NAME,P_IMPORT_TYPE,P_PRICE
2016-12-26,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙,포장횟감",16.90 
2016-12-26,수산물,아르헨티나,아르헨티나,판매용,어류,홍어,홍어,냉동,3.46 
2016-12-26,수산물,중국,중국,판매용,패류 멍게류,조개 백합 대합,비너스백합,활,1.05 
2016-12-26,수산물,중국,중국,판매용,패류 멍게류,조개 백합 대합,"백합,MERCENARIA MERCENARIA",활,0.79 
2016-12-26,수산물,중국,중국,판매용,패류 멍게류,조개 백합 대합,민들조개,활,0.99 
2016-12-26,수산물,중국,중국,판매용,패류 멍게류,조개,가무락조개,활,1.81 
2016-12-26,수산물,러시아,러시아,판매용,어류,대구,대구,"냉동,목살",3.01 
2016-12-26,수산물,베트남,베트남,판매용,갑각류,새우,홍다리얼룩새우,"냉동,살,포장횟감",12.43 
2016-12-26,수산물,캐나다,캐나다,판매용,알 곤이류,성게알,성게알,"냉장,횟감",91.57 
2016-12-26,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.27 
2016-12-26,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,13.08 
2016-12-26,수산물,러시아,중국,판매용,어류,명태,명태,냉동,1.58 
2016-12-26,수산물,미국,미국,판매용,어류,장어,먹장어,활,8.69 
2016-12-26,수산물,미국,미국,판매용,어류,가자미,각시가자미,냉동,1.44 
2016-12-26,수산물,중국,중국,판매용,갑각류,게,꽃게,"냉동,절단",3.05 
2016-12-26,수산물,중국,중국,판매용,패류 멍게류,고동,피뿔고둥,활,2.75 
2016-12-26,수산물,중국,중국,판매용,패류 멍게류,조개 백합 대합,아담스백합,활,0.73 
2016-12-26,수산물,미국,미국,판매용,어류,대구,대구,"냉동,목살",2.93 
2016-12-26,수산물,미국,미국,외화획득용 원료,어류,명태,명태,"냉동,창난",2.44 
2016-12-26,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F)",17.63 
2016-12-26,수산물,러시아,러시아,판매용,갑각류,게,대게,냉장,3.11 
2016-12-26,수산물,베트남,베트남,판매용,연체류 해물모듬,낙지,낙지,냉장,7.55 
2016-12-26,수산물,중국,중국,판매용,어류,아귀,아귀,냉장,2.16 
2016-12-26,수산물,일본,일본,판매용,패류 멍게류,가리비,가리비,활,4.80 
2016-12-26,수산물,베트남,베트남,판매용,연체류 해물모듬,낙지,낙지,냉동,5.46 
2016-12-26,수산물,바레인,바레인,판매용,갑각류,게,꽃게,"냉동,절단",4.53 
2016-12-26,수산물,중국,중국,판매용,어류,미꾸라지,미꾸라지,활,5.24 
2016-12-26,수산물,러시아,중국,판매용,어류,가자미,각시가자미,냉동,2.20 
2016-12-26,수산물,중국,중국,판매용,어류,갈치,갈치,냉동,6.06 
2016-12-26,수산물,중국,중국,판매용,연체류 해물모듬,쭈꾸미,주꾸미,냉장,3.08 
2016-12-26,수산물,중국,중국,판매용,패류 멍게류,개불,개불,활,14.11 
2016-12-26,수산물,일본,일본,판매용,어류,도미 감성돔 돔류,황돔,냉장,7.17 
2016-12-26,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,냉동,7.70 
2016-12-26,수산물,중국,중국,판매용,패류 멍게류,조개 백합 대합,백합,활,1.74 
2016-12-26,수산물,일본,일본,판매용,어류,홍어,홍어,냉장,4.84 
2016-12-26,수산물,중국,중국,판매용,어류,민어 점성어,홍민어,활,6.04 
2016-12-26,수산물,태국,태국,판매용,연체류 해물모듬,쭈꾸미,주꾸미,냉장,6.00 
2016-12-26,수산물,중국,중국,판매용,어류,농어,농어,활,8.26 
2016-12-26,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,"냉장,필렛(F)",14.57 
2016-12-26,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,냉장,9.55 
2016-12-26,수산물,중국,중국,판매용,어류,조기 보구치 강다리 ,참조기,냉동,6.48 
2016-12-26,수산물,러시아,러시아,판매용,갑각류,게,왕게,활,25.31 
2016-12-26,수산물,중국,중국,판매용,어류,아귀,아귀,냉동,2.30 
2016-12-26,수산물,러시아,중국,판매용,어류,명태,명태,"냉동,필렛(F)",2.57 
2016-12-26,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙",8.35 
2016-12-26,수산물,노르웨이,노르웨이,판매용,어류,고등어,고등어,냉동,1.98 
2016-12-26,수산물,대만,대만,판매용,어류,꽁치 학꽁치,꽁치,냉동,1.24 
2016-12-26,수산물,일본,일본,판매용,어류,갈치,갈치,냉장,9.12 
2016-12-26,수산물,중국,중국,판매용,연체류 해물모듬,낙지,낙지,냉장,5.85 
2016-12-26,수산물,일본,일본,판매용,패류 멍게류,멍게,멍게,활,2.22 
2016-12-26,수산물,미국,미국,판매용,갑각류,가재 랍스타,바다가재,활,18.65 
2016-12-26,수산물,베트남,베트남,판매용,연체류 해물모듬,쭈꾸미,주꾸미,냉동,4.40 
2016-12-26,수산물,캐나다,캐나다,판매용,갑각류,가재 랍스타,바다가재,활,24.05 
2016-12-26,수산물,중국,중국,판매용,패류 멍게류,조개,개조개,활,1.29 
2016-12-26,수산물,중국,중국,판매용,연체류 해물모듬,낙지,낙지,활,13.51 
2016-12-26,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살",8.79 
2016-12-26,수산물,중국,중국,판매용,연체류 해물모듬,낙지,낙지,냉동,4.51 
2016-12-26,수산물,일본,일본,판매용,어류,명태,명태,냉장,2.65 
2016-12-26,수산물,중국,중국,판매용,패류 멍게류,바지락,바지락,활,1.04 
2016-12-26,수산물,러시아,러시아,판매용,갑각류,게,대게,활,20.08 
2016-12-26,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,13.17 
2017-01-01,수산물,아르헨티나,아르헨티나,판매용,갑각류,새우,아르헨티나붉은새우,냉동,2.70 
2017-01-01,수산물,방글라데시,방글라데시,판매용,어류,메기 동자개,메기,냉동,2.86 
2017-01-01,수산물,바레인,바레인,판매용,갑각류,게,꽃게,냉동,2.95 
2017-01-01,수산물,캐나다,캐나다,판매용,어류,연어,연어,냉장,11.48 
2017-01-01,수산물,중국,중국,판매용,어류,민물붕어,붕어,활,2.95 
2017-01-01,수산물,중국,중국,판매용,어류,대구,대구,건조,8.10 
2017-01-01,수산물,중국,중국,판매용,어류,서대 박대 페루다,서대,냉동,5.33 
2017-01-01,수산물,중국,중국,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙",0.78 
2017-01-01,수산물,중국,중국,판매용,갑각류,새우,흰다리새우,"냉동,살",7.42 
2017-01-01,수산물,중국,중국,판매용,갑각류,새우,새뱅이,염장,1.20 
2017-01-01,수산물,중국,중국,판매용,패류 멍게류,바지락,바지락,냉동,1.13 
2017-01-01,수산물,중국,중국,판매용,패류 멍게류,바지락,바지락,"냉동,살,자숙",2.12 
2017-01-01,수산물,중국,중국,판매용,패류 멍게류,조개 백합 대합,키조개,"냉동,개아지살,살",12.21 
2017-01-01,수산물,중국,중국,판매용,패류 멍게류,조개 백합 대합,주름백합,활,1.32 
2017-01-01,수산물,중국,중국,판매용,패류 멍게류,조개 백합 대합,아담스백합,활,0.60 
2017-01-01,수산물,중국,중국,판매용,패류 멍게류,조개 백합 대합,비너스백합,활,0.72 
2017-01-01,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,냉동,1.38 
2017-01-01,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.70 
2017-01-01,수산물,중국,중국,판매용,패류 멍게류,멍게,멍게,활,1.00 
2017-01-01,수산물,스페인,스페인,판매용,어류,서대 박대 페루다,서대,냉동,3.93 
2017-01-01,수산물,스페인,스페인,판매용,어류,가자미,소주목탁가자미,냉동,3.18 
2017-01-01,수산물,스페인,우루과이,판매용,어류,가오리,가오리,냉동,2.54 
2017-01-01,수산물,프랑스,프랑스,판매용,어류,메로,파타고니아이빨고기,"냉동,목살",12.14 
2017-01-01,수산물,감비아,감비아,판매용,어류,조기 보구치 강다리,영상가이석태,냉동,3.69 
2017-01-01,수산물,감비아,감비아,판매용,어류,조기 보구치 강다리,긴가이석태,냉동,4.56 
2017-01-01,수산물,기니,기니,판매용,어류,갈치,갈치,냉동,2.66 
2017-01-01,수산물,기니,기니,판매용,어류,서대 박대 페루다,홍서대,냉동,3.33 
2017-01-01,수산물,인도,인도,판매용,갑각류,새우,흰다리새우,냉동,9.03 
2017-01-01,수산물,아이슬란드,아이슬란드,판매용,어류,우럭 볼락,장문볼락,냉동,1.90 
2017-01-01,수산물,일본,일본,판매용,어류,도미 감성돔 돔류,참돔,활,7.49 
2017-01-01,수산물,멕시코,멕시코,판매용,어류,참치 새치류 ,참다랑어,냉장,18.44 
2017-01-01,수산물,말레이시아,말레이시아,판매용,연체류 해물모듬,낙지,낙지,냉동,4.72 
2017-01-01,수산물,노르웨이,노르웨이,판매용,어류,연어,대서양연어,냉동,9.74 
2017-01-01,수산물,파나마,파나마,판매용,갑각류,새우,흰다리새우,냉동,8.94 
2017-01-01,수산물,페루,페루,자사제품제조용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.40 
2017-01-01,수산물,필리핀,필리핀,판매용,패류 멍게류,해삼,해삼,"건조,자숙",84.92 
2017-01-01,수산물,필리핀,필리핀,자사제품제조용,어류,참치 새치류,가다랑어,"건조,훈제",8.51 
2017-01-01,수산물,러시아,중국,판매용,어류,대구,대구,"냉동,필렛(F)",4.91 
2017-01-01,수산물,러시아,러시아,판매용,어류,명태,명태,냉동,1.04 
2017-01-01,수산물,러시아,러시아,판매용,어류,청어,청어,냉동,0.75 
2017-01-01,수산물,시에라리온,시에라리온,판매용,어류,서대 박대 페루다,서대,냉동,3.00 
2017-01-01,수산물,대만,일본,판매용,어류,참치 새치류 ,황새치,"냉동,목살",2.95 
2017-01-01,수산물,미국,캐나다,판매용,어류,홍어,홍어,냉동,5.60 
2017-01-01,수산물,미국,중국,판매용,어류,대구,대구,"냉동,필렛(F)",4.89 
2017-01-01,수산물,미국,중국,판매용,어류,가자미,각시가자미,냉동,2.59 
2017-01-01,수산물,베트남,베트남,판매용,어류,망둑어,망둑어,냉동,4.95 
2017-01-01,수산물,베트남,베트남,판매용,어류,멸치,멸치,건조,5.10 
2017-01-01,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙,포장횟감",16.47 
2017-01-01,수산물,베트남,베트남,판매용,연체류 해물모듬,쭈꾸미,주꾸미,"냉동,자숙,포장횟감",13.50 
2017-01-01,수산물,베트남,베트남,판매용,연체류 해물모듬,오징어,화살오징어,"냉동,슬라이스(S),포장횟감",12.69 
2017-01-01,수산물,중국,중국,판매용,어류,복어,은밀복,냉동,2.67 
2017-01-01,수산물,중국,중국,판매용,어류,복어,까치복,냉동,1.73 
2017-01-01,수산물,중국,중국,판매용,갑각류,새우,젓새우,염장,0.81 
2017-01-01,수산물,중국,중국,판매용,패류 멍게류,가리비,가리비,"냉동,한쪽껍질붙은",7.18 
2017-01-01,수산물,중국,중국,판매용,패류 멍게류,조개 백합 대합,피조개,활,1.00 
2017-01-01,수산물,중국,중국,판매용,패류 멍게류,조개 백합 대합,민들조개,활,0.87 
2017-01-01,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",3.11 
2017-01-01,수산물,중국,중국,판매용,연체류 해물모듬,쭈꾸미,주꾸미,냉동,3.17 
2017-01-01,수산물,인도,인도,판매용,어류,능성어 붉바리 바리,능성어,냉동,2.44 
2017-01-01,수산물,일본,일본,판매용,패류 멍게류,멍게,멍게,활,2.39 
2017-01-01,수산물,말레이시아,말레이시아,판매용,갑각류,새우,홍다리얼룩새우,냉동,8.46 
2017-01-01,수산물,말레이시아,말레이시아,판매용,연체류 해물모듬,쭈꾸미,주꾸미,냉동,6.00 
2017-01-01,수산물,페루,페루,자사제품제조용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.00 
2017-01-01,수산물,포르투갈,스페인,판매용,어류,우럭 볼락,장문볼락,냉동,1.90 
2017-01-01,수산물,러시아,러시아,판매용,어류,대구,대구,"냉동,머리",2.15 
2017-01-01,수산물,러시아,러시아,판매용,패류 멍게류,해삼,해삼,냉동,0.65 
2017-01-01,수산물,태국,태국,판매용,연체류 해물모듬,낙지,낙지,냉동,6.14 
2017-01-01,수산물,태국,태국,판매용,연체류 해물모듬,낙지,낙지,냉장,7.78 
2017-01-01,수산물,대만,대만,판매용,연체류 해물모듬,오징어,오징어,냉동,2.90 
2017-01-01,수산물,미국,캐나다,판매용,갑각류,가재 랍스타,바다가재,활,24.44 
2017-01-01,수산물,미국,미국,판매용,어류,대구,대구,"냉동,목살",3.57 
2017-01-01,수산물,미국,미국,판매용,어류,명태,명태,"냉동,곤이",3.00 
2017-01-01,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙",7.55 
2017-01-01,수산물,중국,중국,판매용,어류,잉어,이스라엘잉어,활,2.47 
2017-01-01,수산물,중국,중국,판매용,어류,홍어,홍어,냉장,6.22 
2017-01-01,수산물,중국,중국,판매용,어류,복어,자주복,활,18.50 
2017-01-01,수산물,중국,중국,판매용,패류 멍게류,홍합,홍합,"냉동,살,자숙",2.66 
2017-01-01,수산물,중국,중국,판매용,패류 멍게류,조개 백합 대합,"백합,MERCENARIA MERCENARIA",활,0.78 
2017-01-01,수산물,영국,영국,자사제품제조용,패류 멍게류,골뱅이,골뱅이,"냉동,살,자숙",10.19 
2017-01-01,수산물,일본,일본,판매용,어류,방어,방어,활,7.26 
2017-01-01,수산물,말레이시아,말레이시아,판매용,갑각류,새우,흰다리새우,냉동,5.65 
2017-01-01,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,포장횟감,필렛(F)",27.53 
2017-01-01,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F),횟감",17.65 
2017-01-01,수산물,노르웨이,노르웨이,자사제품제조용,어류,송어,송어,"냉장,필렛(F)",14.69 
2017-01-01,수산물,러시아,러시아,판매용,어류,대구,대구,"냉동,목살",2.90 
2017-01-01,수산물,러시아,러시아,판매용,갑각류,게,왕게,냉장,6.66 
2017-01-01,수산물,시에라리온,시에라리온,판매용,어류,서대 박대 페루다,홍서대,냉동,2.92 
2017-01-01,수산물,태국,태국,판매용,갑각류,새우,홍다리얼룩새우,냉장,8.35 
2017-01-01,수산물,튀니지,튀니지,판매용,어류,장어,뱀장어,활,11.38 
2017-01-01,수산물,미국,미국,판매용,어류,대구,대구,"냉동,머리",2.45 
2017-01-01,수산물,미국,미국,판매용,어류,장어,먹장어,활,8.46 
2017-01-01,수산물,베트남,베트남,판매용,어류,밴댕이,밴댕이,건조,3.63 
2017-01-01,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,냉동,7.99 
2017-01-01,수산물,베트남,베트남,판매용,연체류 해물모듬,갑오징어,갑오징어,"냉동,동체",10.16 
2017-01-01,수산물,베트남,베트남,자사제품제조용,갑각류,새우,새우,"냉동,살",6.10 
2017-01-01,수산물,바레인,바레인,판매용,갑각류,게,꽃게,"냉동,절단",4.49 
2017-01-01,수산물,중국,중국,판매용,어류,민어 점성어,민어,냉동,5.04 
2017-01-01,수산물,중국,중국,판매용,갑각류,새우,적새우,"냉동,살",6.07 
2017-01-01,수산물,중국,중국,판매용,패류 멍게류,고동,피뿔고둥,활,2.76 
2017-01-01,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,13.13 
2017-01-01,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.08 
2017-01-01,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",0.97 
2017-01-01,수산물,러시아,중국,판매용,어류,명태,명태,건조,8.59 
2017-01-01,수산물,러시아,러시아,외화획득용 원료,어류,가자미,마설가자미,냉동,16.37 
2017-01-01,수산물,태국,태국,판매용,연체류 해물모듬,쭈꾸미,주꾸미,냉동,5.56 
2017-01-01,수산물,캐나다,캐나다,판매용,알 곤이류,성게알,성게알,"냉장,횟감",96.97 
2017-01-01,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.21 
2017-01-01,수산물,중국,중국,판매용,어류,미꾸라지,미꾸라지,활,5.12 
2017-01-01,수산물,중국,중국,판매용,어류,메기 동자개,동자개,활,5.00 
2017-01-01,수산물,중국,중국,판매용,어류,복어,민밀복,냉동,3.57 
2017-01-01,수산물,모리타니,모리타니,판매용,연체류 해물모듬,문어,문어,냉동,7.82 
2017-01-01,수산물,러시아,러시아,판매용,어류,명태,명태,"냉동,곤이",2.75 
2017-01-01,수산물,시에라리온,시에라리온,판매용,어류,조기 보구치 강다리,영상가이석태,냉동,3.11 
2017-01-01,수산물,시에라리온,시에라리온,판매용,어류,조기 보구치 강다리,긴가이석태,냉동,3.37 
2017-01-01,수산물,미국,미국,판매용,어류,가오리,가오리,냉동,1.75 
2017-01-01,수산물,베트남,베트남,판매용,갑각류,새우,홍다리얼룩새우,냉동,12.55 
2017-01-01,수산물,아르헨티나,아르헨티나,판매용,어류,홍어,홍어,냉동,2.77 
2017-01-01,수산물,중국,중국,판매용,패류 멍게류,개불,개불,활,14.17 
2017-01-01,수산물,페루,페루,자사제품제조용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",6.08 
2017-01-01,수산물,미국,중국,판매용,어류,명태,명태,"냉동,필렛(F)",3.23 
2017-01-01,수산물,베트남,베트남,판매용,연체류 해물모듬,낙지,낙지,냉장,7.61 
2017-01-01,수산물,아르헨티나,아르헨티나,판매용,어류,가오리,가오리,냉동,3.13 
2017-01-01,수산물,중국,중국,판매용,어류,복어,흑밀복,냉동,1.31 
2017-01-01,수산물,뉴질랜드,뉴질랜드,판매용,패류 멍게류,홍합,홍합,"냉동,자숙,한쪽껍질붙은",5.61 
2017-01-01,수산물,베트남,베트남,판매용,연체류 해물모듬,갑오징어,갑오징어,냉동,5.41 
2017-01-01,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.36 
2017-01-01,수산물,중국,중국,판매용,패류 멍게류,조개 백합 대합,백합,활,1.88 
2017-01-01,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F)",16.88 
2017-01-01,수산물,러시아,중국,판매용,어류,가자미,각시가자미,냉동,2.14 
2017-01-01,수산물,중국,중국,판매용,어류,조기 보구치 강다리 ,참조기,냉동,7.12 
2017-01-01,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.13 
2017-01-01,수산물,중국,중국,판매용,연체류 해물모듬,낙지,낙지,냉동,4.88 
2017-01-01,수산물,일본,일본,판매용,어류,명태,명태,냉장,2.72 
2017-01-01,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",6.69 
2017-01-01,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살",8.42 
2017-01-01,수산물,중국,중국,판매용,어류,아귀,아귀,냉장,2.19 
2017-01-01,수산물,중국,중국,판매용,갑각류,새우,새우,건조,5.49 
2017-01-01,수산물,에콰도르,에콰도르,판매용,갑각류,새우,흰다리새우,냉동,8.23 
2017-01-01,수산물,중국,중국,판매용,어류,갈치,갈치,냉동,6.87 
2017-01-01,수산물,중국,중국,판매용,어류,민어 점성어,홍민어,활,5.98 
2017-01-01,수산물,중국,중국,판매용,갑각류,게,꽃게,"냉동,절단",2.61 
2017-01-01,수산물,중국,중국,판매용,연체류 해물모듬,쭈꾸미,주꾸미,냉장,3.08 
2017-01-01,수산물,베트남,베트남,판매용,연체류 해물모듬,낙지,낙지,냉동,5.32 
2017-01-01,수산물,기니,기니,판매용,어류,서대 박대 페루다,서대,냉동,2.88 
2017-01-01,수산물,중국,중국,판매용,어류,농어,농어,활,8.33 
2017-01-01,수산물,모로코,모로코,판매용,어류,갈치,갈치,냉동,3.35 
2017-01-01,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,냉장,9.54 
2017-01-01,수산물,태국,태국,판매용,연체류 해물모듬,쭈꾸미,주꾸미,냉장,6.01 
2017-01-01,수산물,중국,중국,판매용,어류,아귀,아귀,냉동,2.23 
2017-01-01,수산물,중국,중국,판매용,연체류 해물모듬,낙지,낙지,활,11.44 
2017-01-01,수산물,러시아,러시아,판매용,갑각류,게,대게,활,20.04 
2017-01-01,수산물,기니,기니,판매용,어류,조기 보구치 강다리,긴가이석태,냉동,3.41 
2017-01-01,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,"냉장,필렛(F)",14.98 
2017-01-01,수산물,중국,홍콩,판매용,어류,부세,부세,냉동,4.18 
2017-01-01,수산물,미국,미국,판매용,갑각류,가재 랍스타,바다가재,활,19.66 
2017-01-01,수산물,러시아,러시아,판매용,갑각류,게,왕게,활,27.73 
2017-01-01,수산물,중국,중국,판매용,연체류 해물모듬,낙지,낙지,냉장,5.36 
2017-01-01,수산물,기니,기니,판매용,어류,조기 보구치 강다리,영상가이석태,냉동,3.78 
2017-01-01,수산물,노르웨이,노르웨이,판매용,어류,고등어,고등어,냉동,1.97 
2017-01-01,수산물,대만,대만,판매용,어류,꽁치 학꽁치,꽁치,냉동,1.26 
2017-01-01,수산물,중국,중국,판매용,패류 멍게류,조개,개조개,활,1.15 
2017-01-01,수산물,베트남,베트남,판매용,연체류 해물모듬,쭈꾸미,주꾸미,냉동,4.37 
2017-01-01,수산물,캐나다,캐나다,판매용,갑각류,가재 랍스타,바다가재,활,26.47 
2017-01-01,수산물,러시아,중국,판매용,어류,명태,명태,"냉동,필렛(F)",2.70 
2017-01-01,수산물,중국,중국,판매용,패류 멍게류,바지락,바지락,활,0.94 
2017-01-01,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,13.02 
2017-01-06,수산물,아랍에미리트,아랍에미리트,판매용,어류,갈치,갈치,냉장,6.08 
2017-01-06,수산물,캐나다,캐나다,판매용,갑각류,가재 랍스타,바닷가재,냉동,35.04 
2017-01-06,수산물,중국,중국,판매용,어류,쏘가리,쏘가리,활,24.98 
2017-01-06,수산물,중국,중국,판매용,어류,참치 새치류 ,눈다랑어,냉동,7.10 
2017-01-06,수산물,중국,중국,판매용,어류,민어 점성어,민어,냉동,5.34 
2017-01-06,수산물,중국,중국,판매용,어류,쥐치,쥐치,"냉동,필렛(F)",12.77 
2017-01-06,수산물,중국,중국,판매용,어류,옥돔,옥돔,냉동,4.07 
2017-01-06,수산물,중국,중국,판매용,어류,복어,까치복,냉동,2.44 
2017-01-06,수산물,중국,중국,판매용,갑각류,새우,젓새우,염장,0.87 
2017-01-06,수산물,중국,중국,판매용,패류 멍게류,홍합,홍합,"냉동,살,자숙",2.65 
2017-01-06,수산물,중국,중국,판매용,패류 멍게류,꼬막,꼬막,활,1.40 
2017-01-06,수산물,중국,중국,판매용,패류 멍게류,바지락,바지락,"냉동,살",3.16 
2017-01-06,수산물,중국,중국,판매용,패류 멍게류,조개,개조개,"냉동,살",1.56 
2017-01-06,수산물,중국,중국,판매용,연체류 해물모듬,문어,문어,냉동,4.48 
2017-01-06,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.82 
2017-01-06,수산물,중국,중국,판매용,패류 멍게류,멍게,멍게,활,1.16 
2017-01-06,수산물,중국,중국,판매용,연체류 해물모듬,해물모둠,해물혼합,냉동,4.18 
2017-01-06,수산물,영국,영국,판매용,어류,연어,연어,냉장,11.61 
2017-01-06,수산물,인도네시아,인도네시아,판매용,어류,메기 동자개,메기,냉동,2.61 
2017-01-06,수산물,인도네시아,인도네시아,판매용,갑각류,새우,흰다리새우,냉동,8.09 
2017-01-06,수산물,인도네시아,인도네시아,판매용,갑각류,새우,흰다리새우,"냉동,살",9.64 
2017-01-06,수산물,인도네시아,인도네시아,판매용,갑각류,새우,홍다리얼룩새우,냉동,11.69 
2017-01-06,수산물,인도네시아,인도네시아,판매용,연체류 해물모듬,갑오징어,갑오징어,냉동,4.03 
2017-01-06,수산물,인도네시아,인도네시아,판매용,연체류 해물모듬,오징어,화살오징어,냉동,5.93 
2017-01-06,수산물,인도네시아,인도네시아,판매용,패류 멍게류,해삼,해삼,"건조,자숙",96.08 
2017-01-06,수산물,인도네시아,인도네시아,판매용,기타 수입식품,자라,식용자라,활,10.74 
2017-01-06,수산물,아일랜드,아일랜드,판매용,어류,고등어,고등어,냉동,1.93 
2017-01-06,수산물,인도,인도,판매용,갑각류,새우,흰다리새우,냉동,7.82 
2017-01-06,수산물,인도,인도,판매용,갑각류,새우,흰다리새우,"냉동,살",10.89 
2017-01-06,수산물,일본,일본,판매용,어류,참치 새치류 ,황새치,냉동,5.26 
2017-01-06,수산물,일본,일본,판매용,어류,가오리,가오리,냉동,1.60 
2017-01-06,수산물,일본,일본,판매용,어류,갈치,갈치,냉동,7.42 
2017-01-06,수산물,일본,일본,판매용,어류,대구,대구,냉장,2.76 
2017-01-06,수산물,일본,일본,판매용,어류,병어,병어,냉장,23.03 
2017-01-06,수산물,일본,일본,판매용,패류 멍게류,꼬막,꼬막,활,2.69 
2017-01-06,수산물,모로코,모로코,판매용,어류,장어,뱀장어,활,12.00 
2017-01-06,수산물,말레이시아,말레이시아,판매용,연체류 해물모듬,낙지,낙지,냉동,4.35 
2017-01-06,수산물,노르웨이,노르웨이,판매용,어류,연어,대서양연어,냉동,8.60 
2017-01-06,수산물,노르웨이,노르웨이,자사제품제조용,어류,송어,송어,"냉장,필렛(F)",15.71 
2017-01-06,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,대서양연어,냉동,8.90 
2017-01-06,수산물,필리핀,필리핀,판매용,패류 멍게류,해삼,해삼,"건조,자숙",74.59 
2017-01-06,수산물,포르투갈,스페인,판매용,어류,우럭 볼락,장문볼락,냉동,2.02 
2017-01-06,수산물,러시아,중국,판매용,어류,명태,명태,건조,7.24 
2017-01-06,수산물,러시아,러시아,외화획득용 원료,알 곤이류,명란(명태알),명태알,"냉동,알",8.02 
2017-01-06,수산물,사우디아라비아,사우디아라비아,판매용,갑각류,새우,흰다리새우,냉동,8.60 
2017-01-06,수산물,시에라리온,시에라리온,판매용,어류,갈치,갈치,냉동,2.05 
2017-01-06,수산물,세네갈,세네갈,판매용,어류,갈치,갈치,냉동,3.79 
2017-01-06,수산물,세네갈,세네갈,판매용,어류,조기 보구치 강다리,영상가이석태,냉동,3.74 
2017-01-06,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙,포장횟감",20.19 
2017-01-06,수산물,튀니지,튀니지,판매용,어류,장어,뱀장어,활,11.75 
2017-01-06,수산물,터키,터키,판매용,패류 멍게류,고동,피뿔고둥,"냉동,살,자숙",7.66 
2017-01-06,수산물,대만,일본,판매용,어류,참치 새치류 ,눈다랑어,"냉동,필렛(F),횟감",13.70 
2017-01-06,수산물,미국,중국,판매용,어류,명태,명태,"냉동,창난",5.82 
2017-01-06,수산물,미국,중국,판매용,어류,가자미,각시가자미,냉동,2.26 
2017-01-06,수산물,미국,중국,판매용,어류,가자미,각시가자미,"냉동,필렛(F)",4.60 
2017-01-06,수산물,미국,미국,판매용,어류,명태,명태,냉동,1.15 
2017-01-06,수산물,미국,미국,판매용,어류,아귀,아귀,냉동,4.85 
2017-01-06,수산물,미국,미국,판매용,패류 멍게류,해삼,해삼,"건조,자숙",94.17 
2017-01-06,수산물,중국,중국,판매용,어류,민물붕어,붕어,활,3.03 
2017-01-06,수산물,중국,중국,판매용,어류,잉어,이스라엘잉어,활,2.80 
2017-01-06,수산물,중국,중국,판매용,어류,서대 박대 페루다,서대,냉동,5.57 
